Post_ID,Pseudo_Caption,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Viral
Post_785,twitter Video about #Comedy posted in USA,2023-12-21,  twitter  ,#Comedy,Video,usa,1812695.0,12283.0,160.0,40265.0,0
Post_4954,twitter Live Stream about #Challenge posted in USA,2022-04-30,TWITTER,#Challenge,Live Stream,USA,-3197157.0 Views,-386709.0 Likes,-33943.0 Shares,-20010.0 Comments,0
Post_4543,instagram Reel about #Viral posted in USA,2022-06-15,Instagram,#Viral,Reel,USA,74324.0,31018.0,63255.0,35276.0,1
Post_2318,youtube Reel about #Comedy posted in USA,2022-09-29,  youtube  ,#Comedy,Reel,usa,1820646.0,426986.0,84306.0,37105.0,1
Post_3672,youtube Post about #Education posted in Japan,2023-03-02,  youtube  ,#Education,Post,Japan,725454.0,149682.0,27039.0,47514.0,1
Post_1464,instagram Tweet about #Education posted in Japan,2022-03-28,instagram,#Education,Tweet,  Japan  ,-322957.0 Views,-396843.0 Likes,-98493.0 Shares,-11487.0 Comments,1
Post_2710,instagram Tweet about #Fitness posted in Brazil,2023-09-19,INSTAGRAM,#Fitness,Tweet,BRAZIL,12365.0,150585.0,22791.0,10537.0,1
Post_2258,youtube Reel about #Fashion posted in UK,2022-10-21,  youtube  ,#Fashion,Reel,Uk,3512308.0,352367.0,48651.0,30525.0,0
Post_49,twitter Live Stream about #Gaming posted in USA,2023-04-29,Twitter,#Gaming,Live Stream,USA,4711157.0,313821.0,86074.0,36395.0,0
Post_183,instagram Video about #Dance posted in Germany,2022-01-10,  instagram  ,#Dance,Video,  Germany  ,-681752.0 Views,-197632.0 Likes,-98860.0 Shares,-19379.0 Comments,1
Post_3620,youtube Reel about #Dance posted in Germany,2023-09-15,youtube,#Dance,Reel,  Germany  ,-3371356.0 Views,-496848.0 Likes,-84583.0 Shares,-49391.0 Comments,0
Post_4282,tiktok Shorts about #Education posted in Japan,2023-08-31,TIKTOK,#Education,Shorts,  Japan  ,4461875.0,81049.0,47612.0,7747.0,0
Post_428,twitter Video about #Viral posted in Germany,2022-03-13,TWITTER,#Viral,Video,germany,1375455.0,425083.0,93721.0,18977.0,1
Post_2689,tiktok Reel about #Viral posted in Canada,2022-01-20,Tiktok,#Viral,Reel,canada,-2148077.0 Views,-443339.0 Likes,-88317.0 Shares,-12054.0 Comments,0
Post_764,youtube Live Stream about #Dance posted in Australia,2022-06-17,  youtube  ,#Dance,Live Stream,australia,648171.0,478099.0,45995.0,49019.0,1
Post_3694,youtube Post about #Challenge posted in Australia,2022-06-29,youtube,#Challenge,Post,AUSTRALIA,461899.0,39413.0,57043.0,36427.0,1
Post_1801,youtube Live Stream about #Education posted in Canada,2022-10-28,YOUTUBE,#Education,Live Stream,canada,2152110.0,456511.0,79661.0,1371.0,0
Post_42,youtube Live Stream about #Fashion posted in Australia,2022-03-17,  youtube  ,#Fashion,Live Stream,  Australia  ,943395.0,402996.0,18661.0,11999.0,1
Post_4222,youtube Live Stream about #Music posted in Canada,2023-09-06,  youtube  ,#Music,Live Stream,Canada,-2421039.0 Views,-255993.0 Likes,-48735.0 Shares,-38037.0 Comments,0
Post_916,tiktok Live Stream about #Comedy posted in Japan,2022-11-24,TIKTOK,#Comedy,Live Stream,JAPAN,421767.0,153271.0,92874.0,4701.0,1
Post_1757,tiktok Post about #Challenge posted in Japan,2022-06-15,TIKTOK,#Challenge,Post,Japan,3678968.0,65840.0,37210.0,5897.0,0
Post_879,twitter Post about #Fitness posted in Brazil,2022-01-01,Twitter,#Fitness,Post,  Brazil  ,3536654.0,292882.0,7966.0,37642.0,0
Post_4984,instagram Video about #Education posted in Germany,2022-10-05,  instagram  ,#Education,Video,GERMANY,3012183.0,86188.0,26059.0,39519.0,0
Post_1845,tiktok Shorts about #Tech posted in Canada,2023-10-12,Tiktok,#Tech,Shorts,  Canada  ,-3139776.0 Views,-138605.0 Likes,-20376.0 Shares,-44725.0 Comments,0
Post_4904,youtube Shorts about #Tech posted in Australia,2023-12-25,Youtube,#Tech,Shorts,Australia,1613127.0,234826.0,31690.0,10783.0,0
Post_3316,twitter Reel about #Tech posted in Australia,2023-01-10,Twitter,#Tech,Reel,  Australia  ,3815471.0,51239.0,41476.0,48395.0,0
Post_2411,tiktok Live Stream about #Comedy posted in Japan,2022-01-02,tiktok,#Comedy,Live Stream,  Japan  ,-2027807.0 Views,-181535.0 Likes,-68072.0 Shares,-3161.0 Comments,0
Post_1302,tiktok Tweet about #Fashion posted in Japan,2022-04-17,Tiktok,#Fashion,Tweet,japan,-4295107.0 Views,-52742.0 Likes,-18986.0 Shares,-7245.0 Comments,0
Post_2342,twitter Tweet about #Viral posted in India,2023-02-02,TWITTER,#Viral,Tweet,India,3231089.0,101739.0,6371.0,33003.0,0
Post_638,instagram Shorts about #Tech posted in UK,2022-01-29,Instagram,#Tech,Shorts,  UK  ,1054049.0,117855.0,67726.0,591.0,0
Post_4263,youtube Live Stream about #Fitness posted in Germany,2022-03-01,  youtube  ,#Fitness,Live Stream,GERMANY,3856845.0,195911.0,46850.0,13291.0,0
Post_3571,instagram Post about #Viral posted in Germany,2022-01-23,instagram,#Viral,Post,Germany,4007626.0,296181.0,64879.0,9812.0,0
Post_1275,instagram Shorts about #Challenge posted in India,2023-04-12,Instagram,#Challenge,Shorts,india,4618662.0,1774.0,38568.0,31300.0,0
Post_4877,tiktok Live Stream about #Music posted in India,2022-11-04,tiktok,#Music,Live Stream,India,2253650.0,180313.0,80998.0,43440.0,0
Post_712,instagram Live Stream about #Fashion posted in Japan,2023-09-01,instagram,#Fashion,Live Stream,  Japan  ,-474320.0 Views,-437976.0 Likes,-64949.0 Shares,-13571.0 Comments,1
Post_1271,twitter Reel about #Tech posted in USA,2023-04-26,TWITTER,#Tech,Reel,  USA  ,786091.0,115476.0,45804.0,33532.0,0
Post_4499,tiktok Video about #Tech posted in Australia,2022-06-30,  tiktok  ,#Tech,Video,AUSTRALIA,4704584.0,289582.0,50984.0,18427.0,0
Post_1421,youtube Video about #Fitness posted in India,2022-05-28,  youtube  ,#unknown,Video,  India  ,,,,,1
Post_2259,instagram Post about #Fitness posted in UK,2022-11-19,  instagram  ,#Fitness,Post,uk,3336371.0,199406.0,96109.0,1573.0,0
Post_1665,youtube Live Stream about #Comedy posted in USA,2022-05-30,YOUTUBE,#Comedy,Live Stream,  USA  ,3397373.0,17460.0,39861.0,45560.0,0
Post_3388,youtube Live Stream about #Viral posted in USA,2023-02-27,youtube,#unknown,Live Stream,  USA  ,,,,,0
Post_1314,tiktok Video about #Challenge posted in USA,2023-07-13,  tiktok  ,#Challenge,Video,usa,-2851867.0 Views,-407380.0 Likes,-86927.0 Shares,-39494.0 Comments,0
Post_514,instagram Post about #Dance posted in USA,2023-04-27,  instagram  ,#Dance,Post,Usa,4197833.0,175063.0,73833.0,25225.0,0
Post_895,tiktok Tweet about #Challenge posted in UK,2023-03-06,Tiktok,#Challenge,Tweet,  UK  ,713539.0,395521.0,52325.0,40633.0,1
Post_1311,youtube Reel about #Dance posted in Brazil,2022-03-20,  youtube  ,#Dance,Reel,BRAZIL,2362838.0,3194.0,35532.0,3408.0,0
Post_2099,tiktok Shorts about #Fitness posted in Japan,2022-01-19,tiktok,#Fitness,Shorts,JAPAN,3382006.0,410513.0,17552.0,18639.0,0
Post_1561,twitter Tweet about #Comedy posted in UK,2023-09-16,TWITTER,#Comedy,Tweet,uk,1622856.0,192496.0,43325.0,17806.0,0
Post_745,tiktok Reel about #Fashion posted in Japan,2022-10-11,Tiktok,#misc,Reel,  Japan  ,,,,,0
Post_803,tiktok Tweet about #Education posted in Germany,2023-11-22,TIKTOK,#Education,Tweet,germany,2471057.0,4846.0,85128.0,38195.0,0
Post_2078,instagram Post about #Fitness posted in India,2023-03-23,INSTAGRAM,#Fitness,Post,India,-356764.0 Views,-263855.0 Likes,-20640.0 Shares,-43357.0 Comments,1
Post_3642,youtube Reel about #Challenge posted in Canada,2022-10-11,youtube,#Challenge,Reel,CANADA,2841183.0,49865.0,60619.0,15731.0,0
Post_2286,tiktok Shorts about #Fashion posted in UK,2022-05-19,Tiktok,#Fashion,Shorts,uk,-4812866.0 Views,-463457.0 Likes,-70334.0 Shares,-41360.0 Comments,0
Post_4327,youtube Reel about #Music posted in UK,2022-06-11,  youtube  ,#Music,Reel,uk,3738116.0,115957.0,28372.0,25689.0,0
Post_2256,tiktok Tweet about #Dance posted in Brazil,2022-12-31,TIKTOK,#Dance,Tweet,  Brazil  ,3614546.0,30253.0,6220.0,8336.0,1
Post_102,tiktok Live Stream about #Music posted in UK,2022-09-01,tiktok,#Music,Live Stream,uk,2249678.0,46464.0,83075.0,5710.0,0
Post_2379,twitter Reel about #Comedy posted in USA,2023-01-22,twitter,#Comedy,Reel,  USA  ,-2030811.0 Views,-448529.0 Likes,-13583.0 Shares,-24483.0 Comments,0
Post_2769,tiktok Reel about #Music posted in Canada,2022-02-21,Tiktok,#Music,Reel,Canada,4909699.0,192610.0,29375.0,34738.0,0
Post_3482,twitter Live Stream about #Music posted in Canada,2023-06-22,  twitter  ,#Music,Live Stream,  Canada  ,-4406111.0 Views,-54052.0 Likes,-89084.0 Shares,-9934.0 Comments,0
Post_491,tiktok Video about #Tech posted in UK,2023-04-25,tiktok,#Tech,Video,UK,3754208.0,320167.0,58134.0,21693.0,0
Post_1516,youtube Live Stream about #Tech posted in USA,2023-03-14,YOUTUBE,#Tech,Live Stream,Usa,2624457.0,270811.0,8063.0,43610.0,0
Post_1332,twitter Shorts about #Education posted in Germany,2022-10-14,TWITTER,#Education,Shorts,germany,4347648.0,241142.0,55800.0,165.0,0
Post_3652,instagram Post about #Challenge posted in USA,2022-03-13,instagram,#Challenge,Post,USA,2446014.0,30223.0,88394.0,2447.0,0
Post_3271,tiktok Reel about #Challenge posted in India,2023-05-29,  tiktok  ,#Challenge,Reel,india,-1499889.0 Views,-478518.0 Likes,-92766.0 Shares,-2125.0 Comments,0
Post_4181,youtube Post about #Gaming posted in Canada,2022-12-17,  youtube  ,#Gaming,Post,  Canada  ,1476003.0,453792.0,99466.0,29613.0,1
Post_4925,tiktok Live Stream about #Fitness posted in USA,2022-05-04,TIKTOK,#Fitness,Live Stream,USA,-3084289.0 Views,-108961.0 Likes,-56261.0 Shares,-7963.0 Comments,0
Post_4648,twitter Shorts about #Viral posted in Australia,2023-08-17,TWITTER,#Viral,Shorts,Australia,4727865.0,169770.0,85465.0,6929.0,1
Post_4737,instagram Reel about #Fitness posted in Brazil,2023-03-24,Instagram,#Fitness,Reel,BRAZIL,4436970.0,261021.0,47592.0,40550.0,0
Post_1969,twitter Tweet about #Viral posted in India,2022-12-28,TWITTER,#Viral,Tweet,  India  ,2806355.0,19767.0,37594.0,1410.0,0
Post_4606,instagram Post about #Education posted in Brazil,2023-04-11,instagram,#Education,Post,Brazil,4538803.0,37888.0,31285.0,41134.0,0
Post_109,instagram Video about #Fitness posted in USA,2023-10-19,instagram,#Fitness,Video,USA,-4844012.0 Views,-452777.0 Likes,-44862.0 Shares,-23870.0 Comments,0
Post_3341,tiktok Live Stream about #Dance posted in Brazil,2022-05-23,TIKTOK,#Dance,Live Stream,Brazil,3321611.0,491842.0,23554.0,45190.0,0
Post_1716,instagram Live Stream about #Challenge posted in Canada,2023-04-27,INSTAGRAM,#Challenge,Live Stream,CANADA,4986208.0,327244.0,16672.0,27570.0,0
Post_4080,youtube Live Stream about #Fashion posted in Canada,2023-07-15,youtube,#Fashion,Live Stream,Canada,3095698.0,281026.0,51194.0,24140.0,0
Post_587,instagram Post about #Education posted in Germany,2022-03-26,INSTAGRAM,#Education,Post,germany,-3839951.0 Views,-182675.0 Likes,-74863.0 Shares,-44718.0 Comments,0
Post_4994,youtube Tweet about #Education posted in USA,invalid_date,YOUTUBE,#error,Tweet,Usa,,,,,1
Post_3345,tiktok Tweet about #Comedy posted in Japan,2022-04-18,tiktok,#Comedy,Tweet,Japan,-1159220.0 Views,-343953.0 Likes,-14008.0 Shares,-6385.0 Comments,0
Post_503,instagram Live Stream about #Fashion posted in Canada,2023-01-05,  instagram  ,#Fashion,Live Stream,CANADA,3419646.0,34941.0,95591.0,9327.0,0
Post_2092,twitter Reel about #Fashion posted in Australia,2023-08-23,twitter,#Fashion,Reel,australia,1173942.0,223986.0,1007.0,5877.0,0
Post_3569,twitter Reel about #Education posted in Japan,2022-03-08,Twitter,#Education,Reel,Japan,-3225376.0 Views,-235178.0 Likes,-77863.0 Shares,-28903.0 Comments,0
Post_2813,twitter Tweet about #Gaming posted in Canada,2023-03-18,TWITTER,#Gaming,Tweet,Canada,4695987.0,154844.0,98585.0,41625.0,0
Post_4030,instagram Post about #Gaming posted in India,2022-03-30,instagram,#Gaming,Post,INDIA,3428164.0,338911.0,99243.0,18226.0,1
Post_497,youtube Shorts about #Challenge posted in Brazil,2022-01-16,YOUTUBE,#Challenge,Shorts,brazil,4511253.0,111081.0,94452.0,24513.0,0
Post_3359,youtube Shorts about #Comedy posted in Canada,2023-06-03,  youtube  ,#Comedy,Shorts,  Canada  ,3725746.0,439425.0,16142.0,31690.0,0
Post_1256,youtube Post about #Education posted in Germany,2022-06-13,Youtube,#Education,Post,germany,4022893.0,120768.0,54001.0,43214.0,0
Post_1375,twitter Video about #Fitness posted in Canada,invalid_date,twitter,#unknown,Video,canada,,,,,0
Post_3077,youtube Video about #Fashion posted in Germany,2023-02-28,Youtube,#Fashion,Video,germany,-3340718.0 Views,-351694.0 Likes,-14602.0 Shares,-17845.0 Comments,0
Post_4084,twitter Video about #Comedy posted in Australia,2022-08-10,TWITTER,#Comedy,Video,Australia,3240506.0,232341.0,34519.0,4817.0,0
Post_1377,youtube Reel about #Education posted in Germany,2022-07-29,Youtube,#Education,Reel,Germany,1690683.0,485592.0,49331.0,19554.0,0
Post_1982,twitter Shorts about #Fashion posted in Japan,2023-10-20,twitter,#Fashion,Shorts,JAPAN,758023.0,91793.0,51037.0,44079.0,1
Post_3064,twitter Tweet about #Music posted in Brazil,2023-02-09,twitter,#Music,Tweet,Brazil,4866287.0,110197.0,97705.0,47593.0,0
Post_78,twitter Video about #Challenge posted in Australia,2023-08-29,twitter,#Challenge,Video,australia,612594.0,132163.0,29340.0,40557.0,1
Post_2907,youtube Tweet about #Dance posted in India,2023-01-03,  youtube  ,#Dance,Tweet,INDIA,-916759.0 Views,-253924.0 Likes,-68925.0 Shares,-30788.0 Comments,0
Post_959,tiktok Post about #Music posted in Australia,2023-10-23,  tiktok  ,#Music,Post,australia,4081534.0,350009.0,87267.0,5450.0,0
Post_1654,tiktok Post about #Viral posted in Brazil,2023-06-12,Tiktok,#Viral,Post,  Brazil  ,4464275.0,97838.0,62114.0,22434.0,0
Post_3023,tiktok Shorts about #Challenge posted in Germany,2022-06-08,  tiktok  ,#Challenge,Shorts,  Germany  ,2526800.0,324376.0,16252.0,9755.0,0
Post_3624,instagram Video about #Fashion posted in Australia,2023-05-16,instagram,#Fashion,Video,AUSTRALIA,1671868.0,395880.0,60863.0,10189.0,1
Post_1631,twitter Post about #Dance posted in Canada,2022-02-06,  twitter  ,#Dance,Post,canada,-4745366.0 Views,-432269.0 Likes,-60416.0 Shares,-6857.0 Comments,0
Post_1127,youtube Reel about #Tech posted in Brazil,invalid_date,youtube,#unknown,Reel,brazil,,,,,1
Post_4220,tiktok Video about #Tech posted in Brazil,2022-12-15,TIKTOK,#Tech,Video,Brazil,3545322.0,276967.0,4261.0,27752.0,0
Post_4723,twitter Shorts about #Gaming posted in Germany,2022-07-31,TWITTER,#Gaming,Shorts,Germany,3399161.0,424575.0,33841.0,15840.0,0
Post_767,youtube Live Stream about #Comedy posted in Japan,2023-11-18,Youtube,#Comedy,Live Stream,JAPAN,4859049.0,71751.0,85452.0,33912.0,0
Post_2665,tiktok Live Stream about #Viral posted in Germany,2023-06-04,tiktok,#Viral,Live Stream,  Germany  ,1881796.0,29670.0,80020.0,1132.0,0
Post_4875,twitter Reel about #Tech posted in India,2022-05-01,TWITTER,#Tech,Reel,india,1725937.0,394633.0,84477.0,15862.0,0
Post_394,twitter Live Stream about #Fashion posted in Australia,2022-06-02,  twitter  ,#Fashion,Live Stream,AUSTRALIA,3267376.0,243498.0,80458.0,44516.0,0
Post_1450,youtube Post about #Education posted in Japan,2022-10-07,  youtube  ,#Education,Post,Japan,-1704415.0 Views,-111106.0 Likes,-36968.0 Shares,-11611.0 Comments,0
Post_2027,twitter Shorts about #Dance posted in Australia,2023-05-29,  twitter  ,#Dance,Shorts,australia,3303950.0,41885.0,49005.0,5588.0,0
Post_4277,tiktok Video about #Fitness posted in Australia,2023-12-09,Tiktok,#Fitness,Video,Australia,36859.0,235389.0,7241.0,15711.0,0
Post_509,youtube Shorts about #Gaming posted in Brazil,2022-10-30,  youtube  ,#Gaming,Shorts,  Brazil  ,1020876.0,129614.0,63924.0,20813.0,0
Post_110,twitter Video about #Dance posted in USA,2023-08-06,  twitter  ,#Dance,Video,usa,-3868789.0 Views,-188191.0 Likes,-4660.0 Shares,-26605.0 Comments,0
Post_3756,tiktok Reel about #Comedy posted in Canada,2022-11-07,Tiktok,#Comedy,Reel,Canada,2055988.0,477781.0,59040.0,12295.0,0
Post_1798,instagram Live Stream about #Gaming posted in Japan,2023-12-24,instagram,#Gaming,Live Stream,  Japan  ,1144375.0,451097.0,98397.0,2912.0,1
Post_4803,tiktok Live Stream about #Challenge posted in USA,invalid_date,  tiktok  ,#none,Live Stream,  USA  ,,,,,0
Post_3401,tiktok Reel about #Education posted in Australia,invalid_date,tiktok,#error,Reel,AUSTRALIA,,,,,1
Post_358,twitter Shorts about #Viral posted in UK,2023-11-07,TWITTER,#Viral,Shorts,uk,374765.0,370936.0,46890.0,10055.0,1
Post_4460,twitter Shorts about #Viral posted in USA,2022-09-20,  twitter  ,#Viral,Shorts,usa,1658784.0,386659.0,53867.0,26339.0,0
Post_2295,twitter Tweet about #Dance posted in UK,2022-01-18,TWITTER,#Dance,Tweet,  UK  ,-3783154.0 Views,-75634.0 Likes,-72448.0 Shares,-27341.0 Comments,0
Post_1252,youtube Reel about #Challenge posted in India,2022-07-01,youtube,#Challenge,Reel,india,1358058.0,300720.0,59766.0,43145.0,0
Post_1896,instagram Shorts about #Comedy posted in Germany,2022-06-22,  instagram  ,#Comedy,Shorts,Germany,3926645.0,474611.0,34435.0,33268.0,0
Post_107,youtube Tweet about #Music posted in UK,2022-06-13,Youtube,#Music,Tweet,uk,2750317.0,59766.0,75524.0,27938.0,0
Post_4344,instagram Live Stream about #Fitness posted in Japan,2023-12-29,instagram,#Fitness,Live Stream,japan,4487563.0,464720.0,58373.0,32131.0,0
Post_1919,instagram Reel about #Viral posted in Germany,2023-02-03,INSTAGRAM,#Viral,Reel,  Germany  ,-3332344.0 Views,-128008.0 Likes,-89553.0 Shares,-23522.0 Comments,0
Post_1210,youtube Tweet about #Comedy posted in UK,2023-05-20,YOUTUBE,#Comedy,Tweet,Uk,1035365.0,326981.0,34821.0,2572.0,1
Post_1708,tiktok Shorts about #Viral posted in UK,2023-02-09,  tiktok  ,#Viral,Shorts,Uk,881991.0,53251.0,64414.0,3514.0,1
Post_450,youtube Shorts about #Challenge posted in Brazil,2023-11-30,  youtube  ,#Challenge,Shorts,Brazil,1120236.0,403893.0,40558.0,40713.0,1
Post_4472,twitter Video about #Education posted in Japan,2022-06-06,TWITTER,#Education,Video,japan,97529.0,279809.0,38158.0,27001.0,1
Post_2720,twitter Video about #Comedy posted in Japan,2022-02-13,Twitter,#Comedy,Video,  Japan  ,4185185.0,11304.0,89974.0,12613.0,0
Post_496,youtube Post about #Comedy posted in Canada,2022-09-25,YOUTUBE,#Comedy,Post,canada,4893326.0,383878.0,10656.0,9457.0,1
Post_2962,twitter Post about #Gaming posted in Canada,2022-11-17,Twitter,#Gaming,Post,CANADA,-435189.0 Views,-338107.0 Likes,-45878.0 Shares,-11224.0 Comments,1
Post_1655,youtube Reel about #Music posted in UK,2022-05-15,YOUTUBE,#Music,Reel,uk,-4782032.0 Views,-391629.0 Likes,-93730.0 Shares,-20836.0 Comments,0
Post_4007,tiktok Video about #Viral posted in Canada,2023-09-24,Tiktok,#Viral,Video,canada,1424172.0,220254.0,90996.0,21734.0,0
Post_1530,twitter Video about #Viral posted in Brazil,2022-12-12,Twitter,#Viral,Video,brazil,-4066022.0 Views,-295418.0 Likes,-61929.0 Shares,-8393.0 Comments,0
Post_4616,tiktok Live Stream about #Music posted in Brazil,2022-12-28,TIKTOK,#Music,Live Stream,  Brazil  ,2365962.0,466145.0,84706.0,38723.0,0
Post_527,tiktok Video about #Tech posted in USA,2022-07-03,TIKTOK,#Tech,Video,usa,309064.0,499745.0,31698.0,23489.0,1
Post_4092,tiktok Shorts about #Tech posted in Germany,2023-03-09,  tiktok  ,#Tech,Shorts,germany,525914.0,279869.0,61693.0,25627.0,1
Post_294,tiktok Shorts about #Gaming posted in Germany,2022-10-01,  tiktok  ,#Gaming,Shorts,  Germany  ,-3949831.0 Views,-495150.0 Likes,-7915.0 Shares,-2858.0 Comments,0
Post_2336,tiktok Reel about #Challenge posted in Germany,2023-09-11,TIKTOK,#Challenge,Reel,  Germany  ,2402078.0,344828.0,57963.0,24529.0,0
Post_210,tiktok Live Stream about #Tech posted in UK,2022-07-13,TIKTOK,#Tech,Live Stream,uk,2651939.0,209375.0,2127.0,12291.0,0
Post_30,youtube Shorts about #Education posted in Japan,2023-10-23,YOUTUBE,#Education,Shorts,JAPAN,4683280.0,311330.0,3357.0,5110.0,0
Post_953,instagram Live Stream about #Viral posted in Japan,2023-03-22,instagram,#Viral,Live Stream,  Japan  ,507910.0,439117.0,23000.0,36313.0,1
Post_1476,twitter Live Stream about #Challenge posted in India,2023-04-28,Twitter,#Challenge,Live Stream,INDIA,239932.0,144696.0,32439.0,22126.0,0
Post_409,youtube Video about #Education posted in Brazil,2022-04-13,Youtube,#Education,Video,BRAZIL,4687224.0,1635.0,16037.0,48614.0,0
Post_590,youtube Video about #Gaming posted in Japan,2023-08-02,YOUTUBE,#Gaming,Video,japan,1180149.0,286650.0,1000.0,27032.0,0
Post_4191,tiktok Video about #Education posted in Brazil,2023-11-19,TIKTOK,#Education,Video,Brazil,2008379.0,378635.0,47524.0,7321.0,0
